Date,Open_Price,High_Price,Low_Price,Close_Price,Adj_Close_Price,Volume
11/17/17,325.670013,326.670013,313.149994,315.049988,315.049988,13735100
11/20/17,313.790009,315.5,304.75,308.73999,308.73999,8247700
11/21/17,310.859985,318.230011,308.709991,317.809998,317.809998,7261300
11/22/17,316.769989,317.420013,311.839996,312.600006,312.600006,4917600
11/24/17,313.790009,316.410004,311,315.549988,315.549988,3244100
11/27/17,313.25,317.339996,309.51001,316.809998,316.809998,4555900
11/28/17,316.359985,320,313.920013,317.549988,317.549988,4949500
11/29/17,317.299988,318,301.230011,307.540009,307.540009,8767400
11/30/17,308.559998,310.700012,304.540009,308.850006,308.850006,4351600
12/1/17,305.440002,310.320007,305.049988,306.529999,306.529999,4292900
12/4/17,306.5,308.269989,300.609985,305.200012,305.200012,5835100
12/5/17,302,308,301,303.700012,303.700012,4646500
12/6/17,300.100006,313.390015,300,313.26001,313.26001,7195300
12/7/17,312,318.630005,311.049988,311.23999,311.23999,4780600
12/8/17,314.600006,316.980011,311.26001,315.130005,315.130005,3468500
12/11/17,314.630005,329.01001,313.75,328.910004,328.910004,7938000
12/12/17,330.450012,341.440002,330.029999,341.029999,341.029999,8733200
12/13/17,340.929993,344.220001,336.5,339.029999,339.029999,6221500
12/14/17,341.01001,347.440002,336.899994,337.890015,337.890015,5799900
12/15/17,342.040009,343.899994,335.76001,343.450012,343.450012,6933200
12/18/17,344.899994,346.730011,337.579987,338.869995,338.869995,5476200
12/19/17,340.26001,341.48999,330.299988,331.100006,331.100006,6825000
12/20/17,332.690002,333.100006,325.040009,328.980011,328.980011,5953800
12/21/17,329.589996,333.73999,327.209991,331.660004,331.660004,4385200
12/22/17,329.51001,330.920013,324.820007,325.200012,325.200012,4215800
12/26/17,323.829987,323.940002,316.579987,317.290009,317.290009,4378400
12/27/17,316,317.679993,310.75,311.640015,311.640015,4712100
12/28/17,311.75,315.820007,309.540009,315.359985,315.359985,4316300
12/29/17,316.179993,316.410004,310,311.350006,311.350006,3777200
